Branch,City,cogs,Customer type,Date,Gender,gross income,Sum of gross margin percentage,Invoice ID,Payment,Product line,Rating,Sum of Quantity,Tax 5%,Total,Unit price
B,Mandalay,559.02,Normal,01-10-2019,Female,27.951,4.761904762,241-11-2261,Credit card,Fashion accessories,5.5,7,27.951,586.971,79.86
B,Mandalay,560.34,Normal,3/27/2019,Male,28.017,4.761904762,423-57-2993,Ewallet,Sports and travel,10,6,28.017,588.357,93.39
B,Mandalay,562.32,Member,1/15/2019,Female,28.116,4.761904762,299-46-1805,Cash,Sports and travel,4.5,6,28.116,590.436,93.72
B,Mandalay,569.17,Member,03-01-2019,Male,28.4585,4.761904762,339-96-8318,Ewallet,Fashion accessories,6.3,7,28.4585,597.6285,81.31
B,Mandalay,57.92,Member,02-06-2019,Female,2.896,4.761904762,351-62-0822,Ewallet,Fashion accessories,4.5,4,2.896,60.816,14.48
B,Mandalay,574.88,Member,03-06-2019,Male,28.744,4.761904762,262-47-2794,Credit card,Home and lifestyle,6.2,8,28.744,603.624,71.86
B,Mandalay,579.24,Member,03-12-2019,Male,28.962,4.761904762,152-08-9985,Credit card,Health and beauty,8.6,9,28.962,608.202,64.36
B,Mandalay,580.56,Member,3/30/2019,Male,29.028,4.761904762,731-59-7531,Cash,Health and beauty,4.6,8,29.028,609.588,72.57
B,Mandalay,585.66,Member,01-07-2019,Female,29.283,4.761904762,109-28-2512,Ewallet,Fashion accessories,9.9,6,29.283,614.943,97.61
B,Mandalay,598.26,Normal,2/26/2019,Female,29.913,4.761904762,477-24-6490,Ewallet,Health and beauty,7.9,6,29.913,628.173,99.71
B,Mandalay,599.52,Normal,3/24/2019,Male,29.976,4.761904762,641-62-7288,Ewallet,Home and lifestyle,7.1,6,29.976,629.496,99.92
B,Mandalay,60.3,Normal,2/28/2019,Male,3.015,4.761904762,291-59-1384,Cash,Electronic accessories,6,1,3.015,63.315,60.3
B,Mandalay,602.96,Member,1/28/2019,Male,30.148,4.761904762,430-53-4718,Credit card,Health and beauty,8.4,8,30.148,633.108,75.37
B,Mandalay,603.8,Member,02-12-2019,Male,30.19,4.761904762,305-18-3552,Cash,Home and lifestyle,6,10,30.19,633.99,60.38
B,Mandalay,607.36,Normal,3/20/2019,Male,30.368,4.761904762,632-32-4574,Cash,Sports and travel,5.5,8,30.368,637.728,75.92
B,Mandalay,609.56,Normal,1/26/2019,Male,30.478,4.761904762,452-04-8808,Cash,Electronic accessories,5.5,7,30.478,640.038,87.08
B,Mandalay,62.61,Member,3/20/2019,Female,3.1305,4.761904762,650-98-6268,Credit card,Food and beverages,8,3,3.1305,65.7405,20.87
B,Mandalay,624.33,Member,1/26/2019,Male,31.2165,4.761904762,836-82-5858,Ewallet,Health and beauty,4,9,31.2165,655.5465,69.37
B,Mandalay,635.18,Member,1/16/2019,Female,31.759,4.761904762,347-72-6115,Credit card,Sports and travel,6.2,7,31.759,666.939,90.74
B,Mandalay,648.99,Member,1/28/2019,Female,32.4495,4.761904762,222-42-0244,Credit card,Health and beauty,7.7,9,32.4495,681.4395,72.11
B,Mandalay,65.7,Member,01-09-2019,Female,3.285,4.761904762,305-89-2768,Ewallet,Home and lifestyle,4.7,3,3.285,68.985,21.9
B,Mandalay,652.3,Member,01-08-2019,Male,32.615,4.761904762,457-13-1708,Credit card,Fashion accessories,5.2,10,32.615,684.915,65.23
B,Mandalay,66.1,Member,03-02-2019,Female,3.305,4.761904762,346-84-3103,Cash,Electronic accessories,4.3,5,3.305,69.405,13.22
B,Mandalay,66.4,Normal,3/15/2019,Male,3.32,4.761904762,273-16-6619,Credit card,Home and lifestyle,4.4,2,3.32,69.72,33.2
B,Mandalay,66.66,Normal,1/26/2019,Male,3.333,4.761904762,794-42-3736,Credit card,Food and beverages,6.4,2,3.333,69.993,33.33
B,Mandalay,662.13,Member,1/17/2019,Female,33.1065,4.761904762,670-79-6321,Credit card,Home and lifestyle,4.9,7,33.1065,695.2365,94.59
B,Mandalay,664.7,Member,1/15/2019,Male,33.235,4.761904762,188-55-0967,Credit card,Health and beauty,5,10,33.235,697.935,66.47
B,Mandalay,668.78,Normal,03-09-2019,Male,33.439,4.761904762,616-87-0016,Credit card,Fashion accessories,9.6,7,33.439,702.219,95.54
B,Mandalay,67.77,Normal,02-04-2019,Female,3.3885,4.761904762,151-33-7434,Credit card,Food and beverages,6.5,1,3.3885,71.1585,67.77
B,Mandalay,670.24,Normal,01-10-2019,Male,33.512,4.761904762,640-49-2076,Cash,Sports and travel,5.1,8,33.512,703.752,83.78
B,Mandalay,680.31,Member,2/23/2019,Female,34.0155,4.761904762,831-81-6575,Cash,Electronic accessories,8,9,34.0155,714.3255,75.59
B,Mandalay,69.4,Normal,3/13/2019,Female,3.47,4.761904762,686-41-0932,Ewallet,Fashion accessories,8.2,2,3.47,72.87,34.7
B,Mandalay,696.6,Member,2/15/2019,Female,34.83,4.761904762,710-46-4433,Credit card,Food and beverages,4.5,9,34.83,731.43,77.4
B,Mandalay,697.4,Normal,03-05-2019,Male,34.87,4.761904762,174-64-0215,Credit card,Sports and travel,8.9,10,34.87,732.27,69.74
B,Mandalay,699.12,Member,02-04-2019,Female,34.956,4.761904762,627-95-3243,Ewallet,Home and lifestyle,9.8,9,34.956,734.076,77.68
B,Mandalay,702.63,Member,1/28/2019,Male,35.1315,4.761904762,149-71-6266,Cash,Sports and travel,4.5,9,35.1315,737.7615,78.07
B,Mandalay,707.44,Member,3/22/2019,Female,35.372,4.761904762,394-30-3170,Credit card,Sports and travel,4.3,8,35.372,742.812,88.43
B,Mandalay,71.2,Normal,01-05-2019,Female,3.56,4.761904762,841-18-8232,Credit card,Food and beverages,9.2,1,3.56,74.76,71.2
B,Mandalay,71.48,Member,3/22/2019,Female,3.574,4.761904762,616-24-2851,Ewallet,Fashion accessories,6.5,4,3.574,75.054,17.87
B,Mandalay,71.88,Normal,2/23/2019,Female,3.594,4.761904762,190-14-3147,Ewallet,Health and beauty,6.4,4,3.594,75.474,17.97
B,Mandalay,72.17,Member,01-04-2019,Male,3.6085,4.761904762,279-74-2924,Cash,Electronic accessories,6.1,1,3.6085,75.7785,72.17
B,Mandalay,72.32,Member,1/14/2019,Female,3.616,4.761904762,359-90-3665,Credit card,Fashion accessories,9.5,4,3.616,75.936,18.08
B,Mandalay,721.3,Normal,1/31/2019,Male,36.065,4.761904762,525-09-8450,Credit card,Electronic accessories,4.2,10,36.065,757.365,72.13
B,Mandalay,724.23,Member,01-06-2019,Male,36.2115,4.761904762,729-06-2010,Cash,Health and beauty,9.2,9,36.2115,760.4415,80.47
B,Mandalay,724.24,Member,3/15/2019,Male,36.212,4.761904762,361-59-0574,Credit card,Sports and travel,6.5,8,36.212,760.452,90.53
B,Mandalay,73.96,Member,01-05-2019,Female,3.698,4.761904762,339-12-4827,Credit card,Fashion accessories,5,1,3.698,77.658,73.96
B,Mandalay,73.97,Member,02-03-2019,Male,3.6985,4.761904762,277-63-2961,Credit card,Sports and travel,5.4,1,3.6985,77.6685,73.97
B,Mandalay,730.5,Member,03-03-2019,Female,36.525,4.761904762,234-03-4040,Credit card,Food and beverages,8.7,10,36.525,767.025,73.05
B,Mandalay,732.48,Member,01-12-2019,Male,36.624,4.761904762,197-77-7132,Ewallet,Electronic accessories,6,8,36.624,769.104,91.56
B,Mandalay,74.97,Normal,3/16/2019,Male,3.7485,4.761904762,578-80-7669,Cash,Sports and travel,5.6,1,3.7485,78.7185,74.97
B,Mandalay,746,Member,01-08-2019,Female,37.3,4.761904762,571-94-0759,Cash,Food and beverages,9.5,10,37.3,783.3,74.6
B,Mandalay,75.82,Member,1/31/2019,Male,3.791,4.761904762,525-88-7307,Cash,Sports and travel,5.8,1,3.791,79.611,75.82
B,Mandalay,750.96,Normal,02-02-2019,Male,37.548,4.761904762,376-02-8238,Credit card,Home and lifestyle,8.3,8,37.548,788.508,93.87
B,Mandalay,755.92,Member,03-03-2019,Female,37.796,4.761904762,305-14-0245,Ewallet,Home and lifestyle,7.5,8,37.796,793.716,94.49
B,Mandalay,756.81,Normal,02-11-2019,Female,37.8405,4.761904762,418-02-5978,Cash,Health and beauty,8,9,37.8405,794.6505,84.09
B,Mandalay,758.96,Normal,02-12-2019,Male,37.948,4.761904762,549-03-9315,Ewallet,Fashion accessories,8.7,8,37.948,796.908,94.87
B,Mandalay,76.54,Normal,03-02-2019,Female,3.827,4.761904762,172-42-8274,Credit card,Electronic accessories,5.8,2,3.827,80.367,38.27
B,Mandalay,763.68,Normal,03-05-2019,Female,38.184,4.761904762,593-14-4239,Ewallet,Home and lifestyle,4.7,8,38.184,801.864,95.46
B,Mandalay,766,Normal,1/24/2019,Female,38.3,4.761904762,602-16-6955,Ewallet,Sports and travel,6,10,38.3,804.3,76.6
B,Mandalay,772,Member,02-11-2019,Female,38.6,4.761904762,842-40-8179,Credit card,Food and beverages,5.6,10,38.6,810.6,77.2
B,Mandalay,78.78,Member,03-02-2019,Female,3.939,4.761904762,636-98-3364,Ewallet,Electronic accessories,6.3,3,3.939,82.719,26.26
B,Mandalay,790.83,Member,1/31/2019,Male,39.5415,4.761904762,457-94-0464,Ewallet,Electronic accessories,5.6,9,39.5415,830.3715,87.87
B,Mandalay,793.28,Normal,1/28/2019,Male,39.664,4.761904762,699-88-1972,Credit card,Health and beauty,4.2,8,39.664,832.944,99.16
B,Mandalay,793.9,Normal,02-07-2019,Male,39.695,4.761904762,533-33-5337,Cash,Electronic accessories,6.2,10,39.695,833.595,79.39
B,Mandalay,794.25,Normal,2/15/2019,Female,39.7125,4.761904762,431-66-2305,Credit card,Electronic accessories,7.6,9,39.7125,833.9625,88.25
B,Mandalay,795.51,Member,03-02-2019,Female,39.7755,4.761904762,640-48-5028,Cash,Home and lifestyle,6.3,9,39.7755,835.2855,88.39
B,Mandalay,80.6,Normal,03-11-2019,Female,4.03,4.761904762,319-50-3348,Ewallet,Home and lifestyle,4.4,2,4.03,84.63,40.3
B,Mandalay,80.72,Member,2/13/2019,Female,4.036,4.761904762,173-50-1108,Credit card,Sports and travel,5,4,4.036,84.756,20.18
B,Mandalay,81.24,Normal,1/17/2019,Female,4.062,4.761904762,679-22-6530,Credit card,Sports and travel,4.1,2,4.062,85.302,40.62
B,Mandalay,812.52,Normal,02-08-2019,Female,40.626,4.761904762,549-84-7482,Ewallet,Sports and travel,7.2,9,40.626,853.146,90.28
B,Mandalay,82.14,Normal,2/13/2019,Male,4.107,4.761904762,388-76-2555,Cash,Sports and travel,6.3,6,4.107,86.247,13.69
B,Mandalay,82.5,Normal,03-01-2019,Male,4.125,4.761904762,453-63-6187,Ewallet,Electronic accessories,6.5,3,4.125,86.625,27.5
B,Mandalay,825.8,Member,3/14/2019,Male,41.29,4.761904762,628-90-8624,Cash,Health and beauty,5,10,41.29,867.09,82.58
B,Mandalay,832.5,Normal,01-12-2019,Female,41.625,4.761904762,852-62-7105,Credit card,Fashion accessories,4.4,10,41.625,874.125,83.25
B,Mandalay,846.3,Member,01-01-2019,Female,42.315,4.761904762,746-04-1077,Credit card,Food and beverages,9,10,42.315,888.615,84.63
B,Mandalay,86,Normal,3/15/2019,Male,4.3,4.761904762,565-91-4567,Ewallet,Health and beauty,6.2,8,4.3,90.3,10.75
B,Mandalay,86.72,Member,1/17/2019,Female,4.336,4.761904762,280-35-5823,Ewallet,Home and lifestyle,7.9,1,4.336,91.056,86.72
B,Mandalay,87.45,Member,3/27/2019,Female,4.3725,4.761904762,313-66-9943,Credit card,Food and beverages,7.3,3,4.3725,91.8225,29.15
B,Mandalay,874.98,Member,3/30/2019,Male,43.749,4.761904762,743-04-1105,Ewallet,Health and beauty,6,9,43.749,918.729,97.22
B,Mandalay,878.7,Normal,3/29/2019,Male,43.935,4.761904762,766-85-7061,Ewallet,Health and beauty,5.1,10,43.935,922.635,87.87
B,Mandalay,88.15,Member,03-08-2019,Female,4.4075,4.761904762,364-33-8584,Cash,Food and beverages,8.5,5,4.4075,92.5575,17.63
B,Mandalay,88.31,Member,2/15/2019,Male,4.4155,4.761904762,321-49-7382,Credit card,Sports and travel,5.2,1,4.4155,92.7255,88.31
B,Mandalay,88.45,Normal,2/25/2019,Male,4.4225,4.761904762,511-54-3087,Credit card,Sports and travel,9.5,1,4.4225,92.8725,88.45
B,Mandalay,88.85,Member,2/15/2019,Male,4.4425,4.761904762,394-43-4238,Credit card,Home and lifestyle,5.4,5,4.4425,93.2925,17.77
B,Mandalay,89.28,Member,3/14/2019,Female,4.464,4.761904762,210-30-7976,Ewallet,Fashion accessories,4.1,4,4.464,93.744,22.32
B,Mandalay,897.57,Normal,03-02-2019,Female,44.8785,4.761904762,817-69-8206,Credit card,Electronic accessories,6.5,9,44.8785,942.4485,99.73
B,Mandalay,899.64,Member,03-09-2019,Male,44.982,4.761904762,219-22-9386,Credit card,Sports and travel,4.2,9,44.982,944.622,99.96
B,Mandalay,91.11,Normal,3/28/2019,Female,4.5555,4.761904762,573-58-9734,Ewallet,Fashion accessories,5.1,3,4.5555,95.6655,30.37
B,Mandalay,91.35,Member,2/16/2019,Male,4.5675,4.761904762,598-06-7312,Cash,Fashion accessories,6.8,1,4.5675,95.9175,91.35
B,Mandalay,92.78,Normal,3/15/2019,Male,4.639,4.761904762,359-94-5395,Credit card,Health and beauty,9.8,1,4.639,97.419,92.78
B,Mandalay,93.36,Member,02-04-2019,Male,4.668,4.761904762,434-35-9162,Ewallet,Food and beverages,7.4,4,4.668,98.028,23.34
B,Mandalay,93.38,Normal,01-03-2019,Male,4.669,4.761904762,875-31-8302,Cash,Sports and travel,9.6,1,4.669,98.049,93.38
B,Mandalay,94.6,Normal,1/30/2019,Female,4.73,4.761904762,182-69-8360,Credit card,Electronic accessories,4,4,4.73,99.33,23.65
B,Mandalay,94.8,Member,01-09-2019,Female,4.74,4.761904762,343-75-9322,Cash,Sports and travel,4.1,8,4.74,99.54,11.85
B,Mandalay,96.11,Normal,1/25/2019,Male,4.8055,4.761904762,268-03-6164,Ewallet,Health and beauty,7.8,1,4.8055,100.9155,96.11
B,Mandalay,96.8,Member,1/19/2019,Female,4.84,4.761904762,761-49-0439,Ewallet,Electronic accessories,8.6,8,4.84,101.64,12.1
B,Mandalay,96.96,Normal,3/27/2019,Male,4.848,4.761904762,176-64-7711,Credit card,Food and beverages,4.3,3,4.848,101.808,32.32
B,Mandalay,973.7,Normal,1/15/2019,Female,48.685,4.761904762,744-16-7898,Credit card,Home and lifestyle,4.9,10,48.685,1022.385,97.37
B,Mandalay,973.8,Normal,03-02-2019,Female,48.69,4.761904762,303-96-2227,Ewallet,Home and lifestyle,4.4,10,48.69,1022.49,97.38
B,Mandalay,98.13,Member,1/21/2019,Female,4.9065,4.761904762,401-18-8016,Cash,Sports and travel,8.9,1,4.9065,103.0365,98.13
B,Mandalay,98.2,Member,01-08-2019,Female,4.91,4.761904762,241-96-5076,Credit card,Home and lifestyle,6.4,2,4.91,103.11,49.1
B,Mandalay,98.22,Normal,02-08-2019,Female,4.911,4.761904762,181-82-6255,Cash,Home and lifestyle,7,6,4.911,103.131,16.37
B,Mandalay,99.84,Member,03-06-2019,Male,4.992,4.761904762,883-69-1285,Credit card,Fashion accessories,7,2,4.992,104.832,49.92
C,Naypyitaw,10.17,Member,02-07-2019,Male,0.5085,4.761904762,784-21-9238,Cash,Sports and travel,5.9,1,0.5085,10.6785,10.17
C,Naypyitaw,101.43,Member,1/26/2019,Male,5.0715,4.761904762,176-78-1170,Ewallet,Health and beauty,7.3,3,5.0715,106.5015,33.81
C,Naypyitaw,101.9,Normal,1/22/2019,Female,5.095,4.761904762,756-01-7507,Cash,Health and beauty,6,5,5.095,106.995,20.38
C,Naypyitaw,112.22,Member,02-02-2019,Male,5.611,4.761904762,554-53-8700,Cash,Home and lifestyle,6.3,2,5.611,117.831,56.11
C,Naypyitaw,112.62,Member,1/28/2019,Male,5.631,4.761904762,243-47-2663,Credit card,Electronic accessories,5.5,6,5.631,118.251,18.77
C,Naypyitaw,114.9,Member,1/29/2019,Female,5.745,4.761904762,606-80-4905,Credit card,Sports and travel,6.8,6,5.745,120.645,19.15
C,Naypyitaw,115.36,Normal,3/29/2019,Male,5.768,4.761904762,727-75-6477,Cash,Electronic accessories,6.4,4,5.768,121.128,28.84
C,Naypyitaw,115.8,Member,3/28/2019,Female,5.79,4.761904762,266-76-6436,Ewallet,Food and beverages,7.5,3,5.79,121.59,38.6
C,Naypyitaw,116.64,Normal,2/14/2019,Female,5.832,4.761904762,545-07-8534,Ewallet,Health and beauty,6,2,5.832,122.472,58.32
C,Naypyitaw,116.69,Normal,02-07-2019,Male,5.8345,4.761904762,583-41-4548,Ewallet,Home and lifestyle,7.4,7,5.8345,122.5245,16.67
C,Naypyitaw,119.1,Normal,1/28/2019,Female,5.955,4.761904762,372-26-1506,Ewallet,Fashion accessories,5.4,5,5.955,125.055,23.82
C,Naypyitaw,119.98,Member,1/16/2019,Male,5.999,4.761904762,842-29-4695,Credit card,Sports and travel,7.9,7,5.999,125.979,17.14
C,Naypyitaw,12.54,Member,2/21/2019,Female,0.627,4.761904762,279-62-1445,Cash,Fashion accessories,8.2,1,0.627,13.167,12.54
C,Naypyitaw,12.78,Normal,01-08-2019,Male,0.639,4.761904762,192-98-7397,Ewallet,Fashion accessories,9.5,1,0.639,13.419,12.78
C,Naypyitaw,121.2,Member,03-05-2019,Female,6.06,4.761904762,148-82-2527,Credit card,Home and lifestyle,8.4,10,6.06,127.26,12.12
C,Naypyitaw,124.65,Normal,02-04-2019,Female,6.2325,4.761904762,268-20-3585,Ewallet,Health and beauty,6,9,6.2325,130.8825,13.85
C,Naypyitaw,124.96,Normal,1/20/2019,Male,6.248,4.761904762,760-27-5490,Ewallet,Fashion accessories,9.1,8,6.248,131.208,15.62
C,Naypyitaw,125.64,Member,1/17/2019,Female,6.282,4.761904762,101-81-4070,Ewallet,Health and beauty,4.9,2,6.282,131.922,62.82
C,Naypyitaw,125.74,Normal,01-01-2019,Male,6.287,4.761904762,133-14-7229,Cash,Health and beauty,5,2,6.287,132.027,62.87
C,Naypyitaw,126.25,Member,3/20/2019,Male,6.3125,4.761904762,102-06-2002,Cash,Sports and travel,6.1,5,6.3125,132.5625,25.25
C,Naypyitaw,126.44,Normal,01-01-2019,Female,6.322,4.761904762,556-97-7101,Cash,Electronic accessories,8.5,2,6.322,132.762,63.22
C,Naypyitaw,127.08,Normal,1/14/2019,Male,6.354,4.761904762,592-34-6155,Ewallet,Food and beverages,6.2,4,6.354,133.434,31.77
C,Naypyitaw,13.98,Member,02-04-2019,Male,0.699,4.761904762,236-86-3015,Ewallet,Home and lifestyle,9.8,1,0.699,14.679,13.98
C,Naypyitaw,131.3,Member,1/17/2019,Male,6.565,4.761904762,200-16-5952,Cash,Food and beverages,6,2,6.565,137.865,65.65
C,Naypyitaw,133.26,Normal,03-07-2019,Male,6.663,4.761904762,399-69-4630,Credit card,Electronic accessories,8.6,6,6.663,139.923,22.21
C,Naypyitaw,137.22,Normal,03-10-2019,Male,6.861,4.761904762,453-12-7053,Credit card,Fashion accessories,6.5,3,6.861,144.081,45.74
C,Naypyitaw,138.66,Member,02-05-2019,Male,6.933,4.761904762,181-94-6432,Ewallet,Fashion accessories,9.7,2,6.933,145.593,69.33
C,Naypyitaw,138.8,Normal,1/27/2019,Male,6.94,4.761904762,620-02-2046,Ewallet,Home and lifestyle,9,2,6.94,145.74,69.4
C,Naypyitaw,141.88,Normal,3/14/2019,Male,7.094,4.761904762,808-65-0703,Credit card,Home and lifestyle,6.9,4,7.094,148.974,35.47
C,Naypyitaw,142.95,Normal,3/28/2019,Female,7.1475,4.761904762,633-09-3463,Credit card,Electronic accessories,9.5,3,7.1475,150.0975,47.65
C,Naypyitaw,143.6,Normal,1/27/2019,Female,7.18,4.761904762,613-59-9758,Cash,Sports and travel,5.4,10,7.18,150.78,14.36
C,Naypyitaw,145.76,Member,3/13/2019,Male,7.288,4.761904762,173-57-2300,Cash,Sports and travel,6.1,2,7.288,153.048,72.88
C,Naypyitaw,146.79,Normal,3/26/2019,Female,7.3395,4.761904762,236-27-1144,Ewallet,Food and beverages,8.4,9,7.3395,154.1295,16.31
C,Naypyitaw,148.24,Member,1/31/2019,Male,7.412,4.761904762,583-72-1480,Ewallet,Electronic accessories,9.7,4,7.412,155.652,37.06
C,Naypyitaw,15.43,Member,1/25/2019,Male,0.7715,4.761904762,778-71-5554,Credit card,Fashion accessories,6.1,1,0.7715,16.2015,15.43
C,Naypyitaw,152.8,Normal,1/30/2019,Male,7.64,4.761904762,423-80-0988,Ewallet,Sports and travel,6.5,2,7.64,160.44,76.4
C,Naypyitaw,154,Normal,1/23/2019,Male,7.7,4.761904762,480-63-2856,Ewallet,Food and beverages,6.6,8,7.7,161.7,19.25
C,Naypyitaw,157.57,Normal,2/13/2019,Female,7.8785,4.761904762,139-52-2867,Credit card,Fashion accessories,4.8,7,7.8785,165.4485,22.51
C,Naypyitaw,158,Normal,01-09-2019,Female,7.9,4.761904762,867-47-1948,Cash,Home and lifestyle,7.8,10,7.9,165.9,15.8
C,Naypyitaw,16.28,Normal,03-09-2019,Male,0.814,4.761904762,489-64-4354,Cash,Fashion accessories,5,1,0.814,17.094,16.28
C,Naypyitaw,164.28,Normal,01-05-2019,Male,8.214,4.761904762,628-34-3388,Credit card,Fashion accessories,7.9,6,8.214,172.494,27.38
C,Naypyitaw,164.96,Normal,2/19/2019,Female,8.248,4.761904762,272-27-9238,Cash,Food and beverages,7.1,4,8.248,173.208,41.24
C,Naypyitaw,166,Normal,03-12-2019,Male,8.3,4.761904762,699-01-4164,Credit card,Health and beauty,8.2,4,8.3,174.3,41.5
C,Naypyitaw,166.7,Member,02-02-2019,Female,8.335,4.761904762,756-93-1854,Credit card,Fashion accessories,9.5,2,8.335,175.035,83.35
C,Naypyitaw,166.71,Member,01-08-2019,Male,8.3355,4.761904762,442-44-6497,Credit card,Home and lifestyle,5.9,3,8.3355,175.0455,55.57
C,Naypyitaw,166.8,Normal,03-03-2019,Male,8.34,4.761904762,733-33-4967,Cash,Electronic accessories,6.3,8,8.34,175.14,20.85
C,Naypyitaw,168.5,Member,3/26/2019,Male,8.425,4.761904762,859-97-6048,Credit card,Electronic accessories,5.3,2,8.425,176.925,84.25
C,Naypyitaw,169.68,Member,1/27/2019,Female,8.484,4.761904762,788-07-8452,Ewallet,Home and lifestyle,9.4,7,8.484,178.164,24.24
C,Naypyitaw,172.26,Normal,02-07-2019,Male,8.613,4.761904762,744-82-9138,Cash,Fashion accessories,8.2,2,8.613,180.873,86.13
C,Naypyitaw,174.32,Member,01-11-2019,Female,8.716,4.761904762,746-68-6593,Credit card,Sports and travel,9.7,2,8.716,183.036,87.16
C,Naypyitaw,174.4,Normal,2/19/2019,Male,8.72,4.761904762,629-42-4133,Cash,Health and beauty,8.3,8,8.72,183.12,21.8
C,Naypyitaw,175.32,Member,01-01-2019,Female,8.766,4.761904762,271-77-8740,Ewallet,Sports and travel,5,6,8.766,184.086,29.22
C,Naypyitaw,176.28,Member,2/18/2019,Male,8.814,4.761904762,787-15-1757,Ewallet,Health and beauty,8.4,4,8.814,185.094,44.07
C,Naypyitaw,179.05,Member,02-06-2019,Male,8.9525,4.761904762,373-88-1424,Ewallet,Home and lifestyle,7.9,5,8.9525,188.0025,35.81
C,Naypyitaw,181.41,Member,1/14/2019,Male,9.0705,4.761904762,704-10-4056,Credit card,Health and beauty,5.6,3,9.0705,190.4805,60.47
C,Naypyitaw,181.52,Normal,01-08-2019,Female,9.076,4.761904762,750-57-9686,Credit card,Home and lifestyle,8.7,4,9.076,190.596,45.38
C,Naypyitaw,183.66,Normal,03-12-2019,Male,9.183,4.761904762,120-06-4233,Cash,Electronic accessories,9.3,6,9.183,192.843,30.61
C,Naypyitaw,184.25,Normal,1/26/2019,Female,9.2125,4.761904762,258-69-7810,Cash,Fashion accessories,9.2,5,9.2125,193.4625,36.85
C,Naypyitaw,184.88,Normal,03-12-2019,Male,9.244,4.761904762,651-61-0874,Credit card,Home and lifestyle,6.2,4,9.244,194.124,46.22
C,Naypyitaw,185.96,Member,2/13/2019,Female,9.298,4.761904762,339-18-7061,Credit card,Fashion accessories,8,2,9.298,195.258,92.98
C,Naypyitaw,186.4,Member,2/28/2019,Male,9.32,4.761904762,142-72-4741,Credit card,Fashion accessories,6,2,9.32,195.72,93.2
C,Naypyitaw,189.52,Member,1/23/2019,Female,9.476,4.761904762,565-80-5980,Cash,Home and lifestyle,7.1,4,9.476,198.996,47.38
C,Naypyitaw,194.95,Normal,3/14/2019,Male,9.7475,4.761904762,558-80-4082,Ewallet,Electronic accessories,6,7,9.7475,204.6975,27.85
C,Naypyitaw,196.95,Member,1/22/2019,Male,9.8475,4.761904762,521-18-7827,Credit card,Home and lifestyle,8.7,5,9.8475,206.7975,39.39
C,Naypyitaw,197.6,Normal,2/21/2019,Female,9.88,4.761904762,714-02-3114,Cash,Sports and travel,7.7,2,9.88,207.48,98.8
C,Naypyitaw,198.74,Member,2/14/2019,Male,9.937,4.761904762,174-36-3675,Cash,Food and beverages,5.2,2,9.937,208.677,99.37
C,Naypyitaw,199.16,Member,3/28/2019,Female,9.958,4.761904762,544-32-5024,Credit card,Food and beverages,6.4,4,9.958,209.118,49.79
C,Naypyitaw,199.58,Normal,03-07-2019,Male,9.979,4.761904762,471-41-2823,Ewallet,Food and beverages,8,2,9.979,209.559,99.79
C,Naypyitaw,199.64,Normal,01-02-2019,Male,9.982,4.761904762,446-47-6729,Credit card,Fashion accessories,6.7,2,9.982,209.622,99.82
C,Naypyitaw,202.6,Normal,02-03-2019,Male,10.13,4.761904762,639-76-1242,Cash,Food and beverages,4.5,5,10.13,212.73,40.52
C,Naypyitaw,206.37,Normal,2/26/2019,Female,10.3185,4.761904762,649-11-3678,Cash,Food and beverages,5.5,9,10.3185,216.6885,22.93
C,Naypyitaw,207.63,Normal,02-01-2019,Female,10.3815,4.761904762,551-21-3069,Cash,Electronic accessories,4.9,9,10.3815,218.0115,23.07
C,Naypyitaw,207.69,Member,03-11-2019,Female,10.3845,4.761904762,704-20-4138,Credit card,Health and beauty,8.1,7,10.3845,218.0745,29.67
C,Naypyitaw,21.58,Normal,02-09-2019,Male,1.079,4.761904762,746-19-0921,Ewallet,Food and beverages,7.2,1,1.079,22.659,21.58
C,Naypyitaw,211.32,Member,3/14/2019,Female,10.566,4.761904762,457-12-0244,Ewallet,Sports and travel,6.5,6,10.566,221.886,35.22
C,Naypyitaw,212.94,Normal,02-02-2019,Female,10.647,4.761904762,717-96-4189,Cash,Electronic accessories,4.1,6,10.647,223.587,35.49
C,Naypyitaw,213.75,Normal,1/31/2019,Female,10.6875,4.761904762,226-71-3580,Cash,Sports and travel,9.5,9,10.6875,224.4375,23.75
C,Naypyitaw,218.2,Member,01-07-2019,Female,10.91,4.761904762,526-86-8552,Cash,Home and lifestyle,7.1,10,10.91,229.11,21.82
C,Naypyitaw,22.38,Normal,1/30/2019,Female,1.119,4.761904762,862-29-5914,Credit card,Sports and travel,8.6,1,1.119,23.499,22.38
C,Naypyitaw,22.62,Member,3/17/2019,Female,1.131,4.761904762,320-32-8842,Cash,Food and beverages,6.4,1,1.131,23.751,22.62
C,Naypyitaw,22.96,Normal,1/30/2019,Male,1.148,4.761904762,556-72-8512,Cash,Home and lifestyle,4.3,1,1.148,24.108,22.96
C,Naypyitaw,221.1,Member,03-05-2019,Female,11.055,4.761904762,755-12-3214,Credit card,Fashion accessories,8.6,5,11.055,232.155,44.22
C,Naypyitaw,224.52,Normal,1/19/2019,Female,11.226,4.761904762,151-27-8496,Ewallet,Electronic accessories,8.6,4,11.226,235.746,56.13
C,Naypyitaw,228,Member,02-06-2019,Female,11.4,4.761904762,149-14-0304,Cash,Health and beauty,6.6,8,11.4,239.4,28.5
